,beat,end_beat,locLat_start,locLon_start,locLat_end,locLon_end,start,start_type,end,end_type
202,1606963936,1606964015,50.5296787,14.070793,50.529553299999996,14.072038699999998,Hala schlosser,budova,A-01-03-01,sklad
203,1606964053,1606964136,50.5296601,14.070782099999999,50.52958270000001,14.0720674,,,A-01-03-01,sklad
204,1606964389,1606964467,50.529673100000004,14.070789999999999,50.5295766,14.071999599999998,Hala schlosser,budova,A-01-03-01,sklad
205,1606964517,1606964595,50.5296815,14.0707888,50.5295689,14.072010699999998,Hala schlosser,budova,A-01-03-01,sklad
206,1606964633,1606964710,50.5296977,14.0707723,50.5295706,14.072071300000001,Hala schlosser,budova,A-01-03-01,sklad
207,1606964968,1606965058,50.529680600000006,14.0707958,50.5296009,14.072090300000005,Hala schlosser,budova,A-01-03-01,sklad
208,1606965102,1606965175,50.529675,14.070787,50.5295671,14.0720094,Hala schlosser,budova,A-01-03-01,sklad
209,1606965250,1606965334,50.5296842,14.070778899999999,50.529548299999995,14.071999599999998,Hala schlosser,budova,A-01-03-01,sklad
210,1606965372,1606965450,50.5296755,14.0707943,50.5295684,14.0720086,Hala schlosser,budova,A-01-03-01,sklad
211,1606965530,1606965620,50.529663899999996,14.070785500000001,50.5295688,14.072088800000001,,,A-01-03-01,sklad
212,1606965660,1606965729,50.5296722,14.0707952,50.5295968,14.0720904,Hala schlosser,budova,A-01-03-01,sklad
213,1606965836,1606965915,50.5296787,14.070800899999998,50.529569,14.072007800000002,Hala schlosser,budova,A-01-03-01,sklad
214,1606966240,1606966328,50.5296975,14.070787900000001,50.529574600000004,14.072018099999998,Hala schlosser,budova,A-01-03-01,sklad
215,1606966381,1606966475,50.5296705,14.070840900000002,50.5295659,14.0720299,,,A-01-03-01,sklad
216,1606966518,1606966606,50.529675,14.070779000000002,50.5295624,14.0720709,Hala schlosser,budova,A-01-03-01,sklad
217,1606966673,1606966770,50.529677299999996,14.0707766,50.528524600000004,14.0700568,Hala schlosser,budova,,
218,1606967726,1606967814,50.5297304,14.070864000000002,50.529584899999996,14.071996300000002,Hala schlosser,budova,,
219,1606967850,1606967932,50.529733,14.070863399999999,50.5295245,14.0720675,Hala schlosser,budova,A-01-03-01,sklad
220,1606967964,1606968043,50.5297275,14.0708294,50.5295936,14.0720672,Hala schlosser,budova,A-01-03-01,sklad
221,1606968085,1606968151,50.529716799999996,14.0708142,50.5295816,14.071995499999998,Hala schlosser,budova,,
