,Unnamed: 0,zarizeni,uzivatel,lokace_pred,lokace_pred_typ,lokace_po,lokace_po_typ,cas_klient,cas_server,typ_operace,vyrobek,t_diff,corr_t_diff,cas_real,jizda,prev_vykladka_dt,next_nakladka_dt,prev_nakladka_dt,next_vykladka_dt,next_nakladka_vzdalenost,prev_nakladka_vzdalenost
1476,1476,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607707252858,1607706995911,prijem,932,"-256,947","-256,92",1607706995938,,,,,,,
1477,1477,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607707365287,1607707108604,prijem,932,"-256,683","-256,91",1607707108377,,,,,,,
1478,1478,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607707462306,1607707205316,prijem,932,"-256,99","-256,83",1607707205477,,,,,,,
1479,1479,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607707685935,1607707428952,prijem,932,"-256,983","-256,81",1607707429125,,,,,,,
1480,1480,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607707796405,1607707539343,prijem,932,"-257,062","-256,79",1607707539615,,,,,,,
1481,1481,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607707947468,1607707690515,prijem,932,"-256,953","-256,79",1607707690678,,,,,,,
1482,1482,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607708087726,1607707831204,prijem,932,"-256,522","-256,55",1607707831176,,,,,,,
1483,1483,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607708197885,1607707940848,prijem,932,"-257,037","-256,59",1607707941296,,,,,,,
1484,1484,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607708563471,1607708306452,prijem,932,"-257,019","-256,59",1607708306882,,,,,,,
1485,1485,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607708818376,1607708562456,prijem,932,"-255,92","-256,6",1607708561776,,,,,,,
1486,1486,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607708955604,1607708698906,prijem,932,"-256,698","-256,61",1607708698994,,,,,,,
1487,1487,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607709322873,1607709065921,prijem,932,"-256,952","-256,59",1607709066284,,,,,,,
1488,1488,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607709523667,1607709266680,prijem,932,"-256,987","-256,58",1607709267088,,,,,,,
1489,1489,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607709561733,1607709308355,prijem,932,"-253,378","-256,56",1607709305173,,,,,,,
1490,1490,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607709628136,1607709371355,prijem,932,"-256,781","-256,6",1607709371536,,,,,,,
1491,1491,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607709762253,1607709505371,prijem,932,"-256,882","-256,53",1607709505724,,,,,,,
1492,1492,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607709949465,1607709692560,prijem,932,"-256,905","-256,52",1607709692946,,,,,,,
1493,1493,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607710400734,1607710143729,prijem,932,"-257,005","-256,59",1607710144145,,,,,,,
1494,1494,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607710489156,1607710232438,prijem,932,"-256,718","-256,61",1607710232546,,,,,,,
1495,1495,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607710553322,1607710296422,prijem,932,"-256,9","-256,61",1607710296712,,,,,,,
1496,1496,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607710730289,1607710473558,prijem,932,"-256,731","-256,41",1607710473879,,,,,,,
1497,1497,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607711131093,1607710874068,prijem,932,"-257,025","-256,65",1607710874444,,,,,,,
1498,1498,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607711216063,1607710960021,prijem,932,"-256,042","-256,67",1607710959393,,,,,,,
1499,1499,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607711270355,1607711013434,prijem,932,"-256,921","-256,67",1607711013685,,,,,,,
1500,1500,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607711340828,1607711083953,prijem,932,"-256,875","-256,68",1607711084148,,,,,,,
1501,1501,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607711731137,1607711474087,prijem,932,"-257,05","-256,67",1607711474467,,,,,,,
1502,1502,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607712120599,1607711863620,prijem,932,"-256,979","-256,69",1607711863909,,,,,,,
1503,1503,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607712377959,1607712123978,prijem,932,"-253,981","-256,69",1607712121269,,,,,,,
1504,1504,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607712439054,1607712182085,prijem,932,"-256,969","-256,69",1607712182364,,,,,,,
1505,1505,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607712499210,1607712242210,prijem,932,-257,"-256,65",1607712242561,,,,,,,
1506,1506,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607712558997,1607712301985,prijem,932,"-257,012","-256,71",1607712302288,,,,,,,
1507,1507,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607712871092,1607712614123,prijem,932,"-256,969","-256,71",1607712614383,,,,,,,
1508,1508,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607712966500,1607712709579,prijem,932,"-256,921","-256,71",1607712709791,,,,,,,
1509,1509,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607713392713,1607713135700,prijem,932,"-257,013","-256,71",1607713136004,,,,,,,
1510,1510,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607713474658,1607713217762,prijem,932,"-256,896","-256,7",1607713217958,,,,,,,
1511,1511,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607713543803,1607713287142,prijem,932,"-256,661","-256,87",1607713286933,,,,,,,
1512,1512,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607713621815,1607713365317,prijem,932,"-256,498","-256,87",1607713364945,,,,,,,
1513,1513,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607713881844,1607713624961,prijem,932,"-256,883","-256,67",1607713625174,,,,,,,
1514,1514,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607714025686,1607713768780,prijem,932,"-256,906","-256,67",1607713769016,,,,,,,
1515,1515,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607714539973,1607714283077,prijem,932,"-256,896","-256,67",1607714283303,,,,,,,
1516,1516,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607715065049,1607714808053,prijem,932,"-256,996","-256,56",1607714808489,,,,,,,
1517,1517,DEV01,19907,B-06-01-01,stroj,B-01-01-11,umisteni,1607715129006,1607714872172,prijem,932,"-256,834","-256,56",1607714872446,,,,,,,
1518,1518,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607715249945,1607714993312,prijem,932,"-256,633","-256,56",1607714993385,,,,,,,
1519,1519,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607715319172,1607715062191,prijem,932,"-256,981","-256,56",1607715062612,,,,,,,
1520,1520,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607715391180,1607715137175,prijem,932,"-254,005","-256,6",1607715134580,,,,,,,
1521,1521,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607715487436,1607715230439,prijem,932,"-256,997","-256,6",1607715230836,,,,,,,
1522,1522,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607715590791,1607715333823,prijem,932,"-256,968","-256,61",1607715334181,,,,,,,
1523,1523,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607716133168,1607715877892,prijem,932,"-255,276","-256,54",1607715876628,,,,,,,
1524,1524,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607716207737,1607715950832,prijem,932,"-256,905","-256,47",1607715951267,,,,,,,
1525,1525,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607716440920,1607716183986,prijem,932,"-256,934","-256,46",1607716184461,,,,,,,
1526,1526,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607716523381,1607716266633,prijem,932,"-256,748","-256,48",1607716266901,,,,,,,
1527,1527,DEV01,19907,B-06-01-01,stroj,B-01-01-06,umisteni,1607716593623,1607716336650,prijem,932,"-256,973","-256,47",1607716337153,,,,,,,
1528,1528,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607717050699,1607716793724,prijem,932,"-256,975","-256,67",1607716794029,,,,,,,
1529,1529,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607717165222,1607716908262,prijem,932,"-256,96","-256,67",1607716908552,,,,,,,
1530,1530,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607717293125,1607717037247,prijem,932,"-255,878","-256,65",1607717036476,,,,,,,
1531,1531,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607717864998,1607717609071,prijem,932,"-255,927","-256,74",1607717608258,,,,,,,
1532,1532,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607718009523,1607717752749,prijem,932,"-256,774","-256,59",1607717752934,,,,,,,
1533,1533,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607718134881,1607717878044,prijem,932,"-256,837","-256,58",1607717878302,,,,,,,
1534,1534,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607718295138,1607718038201,prijem,932,"-256,937","-256,51",1607718038628,,,,,,,
1535,1535,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607718408501,1607718151542,prijem,932,"-256,959","-256,5",1607718152001,,,,,,,
1536,1536,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607718519637,1607718262679,prijem,932,"-256,958","-256,47",1607718263167,,,,,,,
1537,1537,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607718902691,1607718645955,prijem,932,"-256,736","-256,45",1607718646241,,,,,,,
1538,1538,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607719052606,1607718796055,prijem,932,"-256,551","-256,52",1607718796087,,,,,,,
1539,1539,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607719193590,1607718938908,prijem,932,"-254,682","-256,59",1607718937001,,,,,,,
1540,1540,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607719320375,1607719063595,prijem,932,"-256,78","-256,58",1607719063796,,,,,,,
1541,1541,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607719467131,1607719211393,prijem,932,"-255,738","-256,59",1607719210542,,,,,,,
1542,1542,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607719626314,1607719369485,prijem,932,"-256,829","-256,57",1607719369744,,,,,,,
1543,1543,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607719815901,1607719559468,prijem,932,"-256,433","-256,55",1607719559351,,,,,,,
1544,1544,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607719946227,1607719689444,prijem,932,"-256,783","-256,55",1607719689677,,,,,,,
1545,1545,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607720085238,1607719828299,prijem,932,"-256,939","-256,54",1607719828698,,,,,,,
1546,1546,DEV01,19907,B-06-01-01,stroj,A-01-03-01,umisteni,1607720356070,1607720099170,prijem,932,"-256,9","-256,55",1607720099520,,,,,,,
1547,1547,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1607720881414,1607720624722,prijem,932,"-256,692","-256,68",1607720624734,,,,,,,
1548,1548,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1607720917235,1607720660364,prijem,932,"-256,871","-256,68",1607720660555,,,,,,,
1549,1549,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1607720991419,1607720734681,prijem,932,"-256,738","-256,77",1607720734650,,,,,,,
1550,1550,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1607721072118,1607720815542,prijem,932,"-256,576","-256,77",1607720815349,,,,,,,
1551,1551,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1607721442687,1607721185749,prijem,932,"-256,938","-256,77",1607721185918,,,,,,,
1552,1552,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1607721493733,1607721237043,prijem,932,"-256,69","-256,77",1607721236964,,,,,,,
1553,1553,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1607721577681,1607721320969,prijem,932,"-256,712","-256,77",1607721320912,,,,,,,
1554,1554,DEV01,19907,B-06-01-01,stroj,B-01-01-10,umisteni,1607721862252,1607721605657,prijem,932,"-256,595","-256,77",1607721605483,,,,,,,
